,close,tsv_so_k100,mav_short,mav_medium,ema_short,ema_med,ema_long,ema_switch
2021-10-20 18:18:58+02:00,4092.92,0,4093.313916015625,4094.5054931640625,4093.311772113471,4093.8299774867282,4093.8610754438337,0
2021-10-20 18:18:59+02:00,4092.64,0,4093.14189453125,4094.394482421875,4093.0878122683557,4093.6599653569256,4093.8357096838904,0
2021-10-20 18:19:00+02:00,4092.84,0,4093.033935546875,4094.287487792969,4093.0052374757784,4093.5428400045957,4093.815045100434,0
2021-10-20 18:19:01+02:00,4091.96,0,4092.749951171875,4094.135986328125,4092.6568119630188,4093.31671442358,4093.7765710497465,0
2021-10-20 18:19:02+02:00,4091.96,0,4092.46396484375,4093.9509887695312,4092.424528287846,4093.122892496996,4093.738922794377,0
2021-10-20 18:19:03+02:00,4091.4,0,4092.1599609375,4093.7399780273436,4092.0829863064805,4092.876751046531,4093.6904829617165,0
2021-10-20 18:19:04+02:00,4091.39,0,4091.9099609375,4093.5294677734373,4091.8519550636956,4092.6643426939,4093.6428727718626,0
2021-10-20 18:19:05+02:00,4091.39,0,4091.619921875,4093.31845703125,4091.697934235172,4092.4822783916457,4093.596280235075,0
2021-10-20 18:19:06+02:00,4091.4,0,4091.50791015625,4093.107946777344,4091.598590271364,4092.3276532419454,4093.5508891408776,0
2021-10-20 18:19:07+02:00,4091.4,0,4091.3958984375,4092.8974365234376,4091.532360962159,4092.1951173993452,4093.50646571565,0
2021-10-20 18:19:08+02:00,4090.19,0,4091.15390625,4092.6579345703126,4091.0848877768562,4091.908663686045,4093.4380156037378,0
2021-10-20 18:19:09+02:00,4089.51,0,4090.7779296875,4092.3954345703123,4090.5599284397795,4091.56599884027,4093.3569968368956,0
2021-10-20 18:19:10+02:00,4090.34,0,4090.56796875,4092.191943359375,4090.486648256728,4091.390868704606,4093.294809214228,0
2021-10-20 18:19:11+02:00,4089.77,0,4090.2419921875,4091.983447265625,4090.2477720149022,4091.1593188226975,4093.2221971457975,0
2021-10-20 18:19:12+02:00,4088.76,0,4089.714013671875,4091.745947265625,4089.7518512651427,4090.8165603859725,4093.130329469347,0
2021-10-20 18:19:13+02:00,4088.37,0,4089.350048828125,4091.4944580078127,4089.2912732392615,4090.4670685004758,4093.0323836410744,0
2021-10-20 18:19:14+02:00,4087.05,0,4088.858056640625,4091.1719604492187,4088.5441984355493,4089.9789228329964,4092.9093623490508,0
2021-10-20 18:19:15+02:00,4086.61,0,4088.112060546875,4090.8334716796876,4087.899501430991,4089.49766348855,4092.7798969127903,0
2021-10-20 18:19:16+02:00,4087.26,0,4087.61005859375,4090.527478027344,4087.686337542536,4089.1779986709894,4092.6665120778603,0
2021-10-20 18:19:17+02:00,4087.26,0,4087.31005859375,4090.220983886719,4087.544228283566,4088.904000255937,4092.5555163633685,0
2021-10-20 18:19:18+02:00,4088.09,0,4087.254052734375,4089.9794921875,4087.7261814859194,4088.787727060892,4092.4638894994478,0
2021-10-20 18:19:19+02:00,4089.56,0,4087.7560546875,4089.8255004882812,4088.337473855196,4088.898060137015,4092.4043362317475,0
2021-10-20 18:19:20+02:00,4090.0,0,4088.434033203125,4089.68349609375,4088.891649236797,4089.0554801174417,4092.3550519213863,0
2021-10-20 18:19:21+02:00,4090.0,0,4088.98203125,4089.585498046875,4089.261099491198,4089.190411529236,4092.3068018785193,1
2021-10-20 18:19:22+02:00,4090.18,0,4089.566015625,4089.4964965820313,4089.56737687434,4089.331771545149,4092.2632480461502,0
2021-10-20 18:19:23+02:00,4091.0,0,4090.147998046875,4089.4765014648438,4090.0449179162265,4089.570089895842,4092.2373917378545,0
2021-10-20 18:19:24+02:00,4090.8,0,4090.39599609375,4089.4470092773436,4090.2966282201924,4089.7457983147397,4092.2079858009993,0
2021-10-20 18:19:25+02:00,4089.99,0,4090.393994140625,4089.3770141601562,4090.1944155582532,4089.780682874688,4092.162629648432,0
2021-10-20 18:19:26+02:00,4089.99,0,4090.3919921875,4089.3065185546875,4090.1262737836273,4089.810583926072,4092.1182209379585,0
2021-10-20 18:19:27+02:00,4090.0,0,4090.356005859375,4089.2365234375,4090.0841825224184,4089.8376433652047,4092.074943581413,0
2021-10-20 18:19:28+02:00,4088.77,0,4089.910009765625,4089.16552734375,4089.6461281920288,4089.68512567464,4092.007449791563,-1
2021-10-20 18:19:29+02:00,4089.33,0,4089.616015625,4089.156530761719,4089.5407781696863,4089.63440459612,4091.952795071013,0
2021-10-20 18:19:30+02:00,4089.99,0,4089.616015625,4089.139025878906,4089.6905155245827,4089.6852025444423,4091.912743776345,1
2021-10-20 18:19:31+02:00,4090.0,0,4089.618017578125,4089.150524902344,4089.7936770163883,4089.730173609522,4091.8737297901657,0
2021-10-20 18:19:32+02:00,4090.0,0,4089.618017578125,4089.2125244140625,4089.862451344259,4089.7687202367333,4091.835526728841,0
2021-10-20 18:19:33+02:00,4089.99,0,4089.86201171875,4089.2935180664062,4089.904964307631,4089.8003302363963,4091.7979131177294,0
2021-10-20 18:19:34+02:00,4090.0,0,4089.99599609375,4089.441015625,4089.9366428717535,4089.8288544883394,4091.7612840620855,0
2021-10-20 18:19:35+02:00,4090.0,0,4089.997998046875,4089.6105102539063,4089.957761914502,4089.8533038471483,4091.7254146364116,0
2021-10-20 18:19:36+02:00,4091.39,0,4090.2759765625,4089.817004394531,4090.4351388023765,4090.072816523002,4091.7185840594225,0
2021-10-20 18:19:37+02:00,4091.36,0,4090.547998046875,4090.022009277344,4090.743461675543,4090.256715222841,4091.7112887839344,0
2021-10-20 18:19:38+02:00,4091.32,0,4090.814013671875,4090.1835083007813,4090.9356639034872,4090.408622813775,4091.7033299388995,0
2021-10-20 18:19:39+02:00,4091.85,0,4091.184033203125,4090.2980102539063,4091.2404751544077,4090.614547791271,4091.706314701923,0
2021-10-20 18:19:40+02:00,4092.29,0,4091.642041015625,4090.4125122070313,4091.5903297904383,4090.8539036871607,4091.718181702283,0
